Site,Year,?13C Wood,d13C Comment
F15,1921,-24.7
F15,1922,-25.15
F15,1923,-25.9
F15,1924,-24.92
F15,1925,-24.31
F15,1926,-24.8
F15,1927,-25.92
F15,1928,-25.77
F15,1929,-25.11
F15,1930,-26.11
F15,1931,-27.4
F15,1932,-25.61
F15,1933,-26.07
F15,1934,-26.5
F15,1935,-26.92
F15,1936,-26.94
F15,1937,-26.38
F15,1938,-26.18
F15,1939,-26.44
F15,1940,-25.94
F15,1941,-26.3
F15,1942,-26.77
F15,1943,-27.08
F15,1944,-26.5
F15,1945,-26.84
F15,1946,-26.55
F15,1947,-26.29
F15,1948,-26.04
F15,1949,-26.18
F15,1950,-26.76
F15,1951,-26.19
F15,1952,-26.38
F15,1953,-26.15
F15,1954,-25.52
F15,1955,-25.82
F15,1956,-26.42
F15,1957,-26.42
F15,1958,-25.69
F15,1959,-25.99
F15,1960,-26.1
F15,1961,-25.98
F15,1962,-25.91
F15,1963,-26.36
F15,1964,-25.68
F15,1965,-26.14
F15,1966,-25.79
F15,1967,-26.56
F15,1968,-26.38
F15,1969,-26.44
F15,1970,-26.37
F15,1971,-26.43
F15,1972,-26.54
F15,1973,-26.44
F15,1974,-26.08
F15,1975,-26.35
F15,1976,-26.58
F15,1977,-26.99
F15,1978,-26.43
F15,1979,-26.39
F15,1980,-26.35
F15,1981,-26.27
F15,1982,-26.3
F15,1983,-26.07
F15,1984,-25.68
F15,1985,-26.82
F15,1986,-26.64
F15,1987,-26.57
F15,1988,-26.45
F15,1989,-26.51
F15,1990,-26.54
F15,1991,-26.44
F15,1992,-26.33
F15,1993,-26.41
F15,1994,-26.63
F15,1995,-26.4
F15,1996,-26.62
F15,1997,-26.65
F15,1998,-26.98
F15,1999,-27.17
F15,2000,-26.9
F15,2001,-27.06
F15,2002,-26.85
F15,2003,-26.91
F15,2004,-27.55
F15,2005,-27.96
F15,2006,-27.39
F15,2007,-27.22
F15,2008,-27.53
F15,2009,-27.61
F15,2010,-27.18
H01,1993,-26.41
H01,1994,-27.28
H01,1995,-27.44
H01,1996,-27.79
H01,1997,-27.75
H01,1998,-28.27
H01,1999,-27.86
H01,2000,-27.27
H01,2001,-26.71
H01,2002,-26.72
H01,2003,-27.65
H01,2004,-26.75
H01,2005,-27.58
H01,2006,-26.86
H01,2007,-27.61
H01,2008,-27.73
H01,2009,-28.01
H01,2010,-27.43
H02,1986,-27.63
H02,1987,-28.24
H02,1988,-27.16
H02,1989,-27.17
H02,1990,-27.34
H02,1991,-27.96
H02,1992,-27.6
H02,1993,-27.72
H02,1994,-27.47
H02,1995,-26.74
H02,1996,-27.87
H02,1997,-27.58
H02,1998,-28.17
H02,1999,-28.01
H02,2000,-27.36
H02,2001,-27.16
H02,2002,-26.94
H02,2003,-27.62
H02,2004,-26.95
